"aar","bydel_id","spraak","bhgalder","enhet","tabellvariabel","tabell_navn","barnikommune","naringsregion_id","kommune_id","fylke_id"
"2013","NULL","NULL","5","personer","353","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","07"
"2013","NULL","NULL","1-5","personer","1881","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","07"
"2013","NULL","NULL","1-5","personer","11878","barnehagedeltakelse","barn_ellers","NULL","NULL","07"
"2013","NULL","alle","1-5","personer","8365","barnehagedeltakelse","NULL","NULL","NULL","08"
"2013","NULL","alle","1-5","prosent","90.1","barnehagedeltakelse","NULL","NULL","NULL","08"
"2013","NULL","minoritet","1","personer","121","barnehagedeltakelse","NULL","NULL","NULL","08"
"2013","NULL","minoritet","2","personer","189","barnehagedeltakelse","NULL","NULL","NULL","08"
"2013","NULL","minoritet","3","personer","252","barnehagedeltakelse","NULL","NULL","NULL","08"
"2013","NULL","minoritet","4","personer","234","barnehagedeltakelse","NULL","NULL","NULL","08"
"2013","NULL","minoritet","5","personer","242","barnehagedeltakelse","NULL","NULL","NULL","08"
"2013","NULL","minoritet","1-5","personer","1038","barnehagedeltakelse","NULL","NULL","NULL","08"
"2013","NULL","minoritet","1-5","prosent","78.2","barnehagedeltakelse","NULL","NULL","NULL","08"
"2013","NULL","ikke_minoritet","1-5","personer","7327","barnehagedeltakelse","NULL","NULL","NULL","08"
"2013","NULL","NULL","1-5","personer","9289","barnehagedeltakelse","alle","NULL","NULL","08"
"2013","NULL","NULL","1","personer","289","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","08"
"2013","NULL","NULL","2","personer","257","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","08"
"2013","NULL","NULL","3","personer","286","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","08"
"2013","NULL","NULL","4","personer","257","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","08"
"2013","NULL","NULL","5","personer","238","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","08"
"2013","NULL","NULL","1-5","personer","1327","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","08"
"2013","NULL","NULL","1-5","personer","7962","barnehagedeltakelse","barn_ellers","NULL","NULL","08"
"2013","NULL","alle","1-5","personer","6423","barnehagedeltakelse","NULL","NULL","NULL","09"
"2013","NULL","alle","1-5","prosent","90.3","barnehagedeltakelse","NULL","NULL","NULL","09"
"2013","NULL","minoritet","1","personer","63","barnehagedeltakelse","NULL","NULL","NULL","09"
"2013","NULL","minoritet","2","personer","124","barnehagedeltakelse","NULL","NULL","NULL","09"
"2013","NULL","minoritet","3","personer","148","barnehagedeltakelse","NULL","NULL","NULL","09"
"2013","NULL","minoritet","4","personer","158","barnehagedeltakelse","NULL","NULL","NULL","09"
"2013","NULL","minoritet","5","personer","178","barnehagedeltakelse","NULL","NULL","NULL","09"
"2013","NULL","minoritet","1-5","personer","671","barnehagedeltakelse","NULL","NULL","NULL","09"
"2013","NULL","minoritet","1-5","prosent","79.2","barnehagedeltakelse","NULL","NULL","NULL","09"
"2013","NULL","ikke_minoritet","1-5","personer","5752","barnehagedeltakelse","NULL","NULL","NULL","09"
"2013","NULL","NULL","1-5","personer","7115","barnehagedeltakelse","alle","NULL","NULL","09"
"2013","NULL","NULL","1","personer","170","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","09"
"2013","NULL","NULL","2","personer","155","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","09"
"2013","NULL","NULL","3","personer","170","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","09"
"2013","NULL","NULL","4","personer","174","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","09"
"2013","NULL","NULL","5","personer","178","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","09"
"2013","NULL","NULL","1-5","personer","847","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","09"
"2013","NULL","NULL","1-5","personer","6268","barnehagedeltakelse","barn_ellers","NULL","NULL","09"
"2013","NULL","alle","1-5","personer","10385","barnehagedeltakelse","NULL","NULL","NULL","10"
"2013","NULL","alle","1-5","prosent","87.7","barnehagedeltakelse","NULL","NULL","NULL","10"
"2013","NULL","minoritet","1","personer","96","barnehagedeltakelse","NULL","NULL","NULL","10"
"2013","NULL","minoritet","2","personer","194","barnehagedeltakelse","NULL","NULL","NULL","10"
"2013","NULL","minoritet","3","personer","264","barnehagedeltakelse","NULL","NULL","NULL","10"
"2013","NULL","minoritet","4","personer","305","barnehagedeltakelse","NULL","NULL","NULL","10"
"2013","NULL","minoritet","5","personer","286","barnehagedeltakelse","NULL","NULL","NULL","10"
"2013","NULL","minoritet","1-5","personer","1145","barnehagedeltakelse","NULL","NULL","NULL","10"
"2013","NULL","minoritet","1-5","prosent","72.2","barnehagedeltakelse","NULL","NULL","NULL","10"
"2013","NULL","ikke_minoritet","1-5","personer","9240","barnehagedeltakelse","NULL","NULL","NULL","10"
"2013","NULL","NULL","1-5","personer","11837","barnehagedeltakelse","alle","NULL","NULL","10"
"2013","NULL","NULL","1","personer","338","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","10"
"2013","NULL","NULL","2","personer","290","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","10"
"2013","NULL","NULL","3","personer","318","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","10"
"2013","NULL","NULL","4","personer","336","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","10"
"2013","NULL","NULL","5","personer","303","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","10"
"2013","NULL","NULL","1-5","personer","1585","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","10"
"2013","NULL","NULL","1-5","personer","10252","barnehagedeltakelse","barn_ellers","NULL","NULL","10"
"2013","NULL","alle","1-5","personer","29271","barnehagedeltakelse","NULL","NULL","NULL","11"
"2013","NULL","alle","1-5","prosent","88.8","barnehagedeltakelse","NULL","NULL","NULL","11"
"2013","NULL","minoritet","1","personer","476","barnehagedeltakelse","NULL","NULL","NULL","11"
"2013","NULL","minoritet","2","personer","770","barnehagedeltakelse","NULL","NULL","NULL","11"
"2013","NULL","minoritet","3","personer","947","barnehagedeltakelse","NULL","NULL","NULL","11"
"2013","NULL","minoritet","4","personer","829","barnehagedeltakelse","NULL","NULL","NULL","11"
"2013","NULL","minoritet","5","personer","798","barnehagedeltakelse","NULL","NULL","NULL","11"
"2013","NULL","minoritet","1-5","personer","3820","barnehagedeltakelse","NULL","NULL","NULL","11"
"2013","NULL","minoritet","1-5","prosent","74.6","barnehagedeltakelse","NULL","NULL","NULL","11"
"2013","NULL","ikke_minoritet","1-5","personer","25451","barnehagedeltakelse","NULL","NULL","NULL","11"
"2013","NULL","NULL","1-5","personer","32974","barnehagedeltakelse","alle","NULL","NULL","11"
"2013","NULL","NULL","1","personer","1100","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","11"
"2013","NULL","NULL","2","personer","1074","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","11"
"2013","NULL","NULL","3","personer","1113","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","11"
"2013","NULL","NULL","4","personer","925","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","11"
"2013","NULL","NULL","5","personer","910","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","11"
"2013","NULL","NULL","1-5","personer","5122","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","11"
"2013","NULL","NULL","1-5","personer","27852","barnehagedeltakelse","barn_ellers","NULL","NULL","11"
"2013","NULL","alle","1-5","personer","29640","barnehagedeltakelse","NULL","NULL","NULL","12"
"2013","NULL","alle","1-5","prosent","90.8","barnehagedeltakelse","NULL","NULL","NULL","12"
"2013","NULL","minoritet","1","personer","374","barnehagedeltakelse","NULL","NULL","NULL","12"
"2013","NULL","minoritet","2","personer","575","barnehagedeltakelse","NULL","NULL","NULL","12"
"2013","NULL","minoritet","3","personer","691","barnehagedeltakelse","NULL","NULL","NULL","12"
"2013","NULL","minoritet","4","personer","746","barnehagedeltakelse","NULL","NULL","NULL","12"
"2013","NULL","minoritet","5","personer","661","barnehagedeltakelse","NULL","NULL","NULL","12"
"2013","NULL","minoritet","1-5","personer","3047","barnehagedeltakelse","NULL","NULL","NULL","12"
"2013","NULL","minoritet","1-5","prosent","74.1","barnehagedeltakelse","NULL","NULL","NULL","12"
"2013","NULL","ikke_minoritet","1-5","personer","26593","barnehagedeltakelse","NULL","NULL","NULL","12"
"2013","NULL","NULL","1-5","personer","32648","barnehagedeltakelse","alle","NULL","NULL","12"
"2013","NULL","NULL","1","personer","885","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","12"
"2013","NULL","NULL","2","personer","872","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","12"
"2013","NULL","NULL","3","personer","803","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","12"
"2013","NULL","NULL","4","personer","816","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","12"
"2013","NULL","NULL","5","personer","737","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","12"
"2013","NULL","NULL","1-5","personer","4113","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","12"
"2013","NULL","NULL","1-5","personer","28535","barnehagedeltakelse","barn_ellers","NULL","NULL","12"
"2013","NULL","alle","1-5","personer","5928","barnehagedeltakelse","NULL","NULL","NULL","14"
"2013","NULL","alle","1-5","prosent","91.9","barnehagedeltakelse","NULL","NULL","NULL","14"
"2013","NULL","minoritet","1","personer","77","barnehagedeltakelse","NULL","NULL","NULL","14"
"2013","NULL","minoritet","2","personer","101","barnehagedeltakelse","NULL","NULL","NULL","14"
"2013","NULL","minoritet","3","personer","122","barnehagedeltakelse","NULL","NULL","NULL","14"
"2013","NULL","minoritet","4","personer","139","barnehagedeltakelse","NULL","NULL","NULL","14"
"2013","NULL","minoritet","5","personer","119","barnehagedeltakelse","NULL","NULL","NULL","14"
"2013","NULL","minoritet","1-5","personer","558","barnehagedeltakelse","NULL","NULL","NULL","14"
"2013","NULL","minoritet","1-5","prosent","78.9","barnehagedeltakelse","NULL","NULL","NULL","14"
"2013","NULL","ikke_minoritet","1-5","personer","5370","barnehagedeltakelse","NULL","NULL","NULL","14"
"2013","NULL","NULL","1-5","personer","6453","barnehagedeltakelse","alle","NULL","NULL","14"
"2013","NULL","NULL","1","personer","167","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","14"
"2013","NULL","NULL","2","personer","130","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","14"
"2013","NULL","NULL","3","personer","133","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","14"
"2013","NULL","NULL","4","personer","154","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","14"
"2013","NULL","NULL","5","personer","123","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","14"
"2013","NULL","NULL","1-5","personer","707","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","14"
"2013","NULL","NULL","1-5","personer","5746","barnehagedeltakelse","barn_ellers","NULL","NULL","14"
"2013","NULL","alle","1-5","personer","14396","barnehagedeltakelse","NULL","NULL","NULL","15"
"2013","NULL","alle","1-5","prosent","92.6","barnehagedeltakelse","NULL","NULL","NULL","15"
"2013","NULL","minoritet","1","personer","170","barnehagedeltakelse","NULL","NULL","NULL","15"
"2013","NULL","minoritet","2","personer","274","barnehagedeltakelse","NULL","NULL","NULL","15"
"2013","NULL","minoritet","3","personer","301","barnehagedeltakelse","NULL","NULL","NULL","15"
"2013","NULL","minoritet","4","personer","320","barnehagedeltakelse","NULL","NULL","NULL","15"
"2013","NULL","minoritet","5","personer","259","barnehagedeltakelse","NULL","NULL","NULL","15"
"2013","NULL","minoritet","1-5","personer","1324","barnehagedeltakelse","NULL","NULL","NULL","15"
"2013","NULL","minoritet","1-5","prosent","75.6","barnehagedeltakelse","NULL","NULL","NULL","15"
"2013","NULL","ikke_minoritet","1-5","personer","13072","barnehagedeltakelse","NULL","NULL","NULL","15"
"2013","NULL","NULL","1-5","personer","15544","barnehagedeltakelse","alle","NULL","NULL","15"
"2013","NULL","NULL","1","personer","374","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","15"
"2013","NULL","NULL","2","personer","362","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","15"
"2013","NULL","NULL","3","personer","360","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","15"
"2013","NULL","NULL","4","personer","360","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","15"
"2013","NULL","NULL","5","personer","296","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","15"
"2013","NULL","NULL","1-5","personer","1752","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","15"
"2013","NULL","NULL","1-5","personer","4701","barnehagedeltakelse","barn_ellers","NULL","NULL","15"
"2013","NULL","alle","1-5","personer","17641","barnehagedeltakelse","NULL","NULL","NULL","16"
"2013","NULL","alle","1-5","prosent","93.8","barnehagedeltakelse","NULL","NULL","NULL","16"
"2013","NULL","minoritet","1","personer","212","barnehagedeltakelse","NULL","NULL","NULL","16"
"2013","NULL","minoritet","2","personer","364","barnehagedeltakelse","NULL","NULL","NULL","16"
"2013","NULL","minoritet","3","personer","372","barnehagedeltakelse","NULL","NULL","NULL","16"
"2013","NULL","minoritet","4","personer","353","barnehagedeltakelse","NULL","NULL","NULL","16"
"2013","NULL","minoritet","5","personer","316","barnehagedeltakelse","NULL","NULL","NULL","16"
"2013","NULL","minoritet","1-5","personer","1617","barnehagedeltakelse","NULL","NULL","NULL","16"
"2013","NULL","minoritet","1-5","prosent","82.5","barnehagedeltakelse","NULL","NULL","NULL","16"
"2013","NULL","ikke_minoritet","1-5","personer","16024","barnehagedeltakelse","NULL","NULL","NULL","16"
"2013","NULL","NULL","1-5","personer","18803","barnehagedeltakelse","alle","NULL","NULL","16"
"2013","NULL","NULL","1","personer","401","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","16"
"2013","NULL","NULL","2","personer","445","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","16"
"2013","NULL","NULL","3","personer","396","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","16"
"2013","NULL","NULL","4","personer","382","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","16"
"2013","NULL","NULL","5","personer","335","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","16"
"2013","NULL","NULL","1-5","personer","1959","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","16"
"2013","NULL","NULL","1-5","personer","13585","barnehagedeltakelse","barn_ellers","NULL","NULL","16"
"2013","NULL","alle","1-5","personer","7567","barnehagedeltakelse","NULL","NULL","NULL","17"
"2013","NULL","alle","1-5","prosent","94.4","barnehagedeltakelse","NULL","NULL","NULL","17"
"2013","NULL","minoritet","1","personer","70","barnehagedeltakelse","NULL","NULL","NULL","17"
"2013","NULL","minoritet","2","personer","120","barnehagedeltakelse","NULL","NULL","NULL","17"
"2013","NULL","minoritet","3","personer","123","barnehagedeltakelse","NULL","NULL","NULL","17"
"2013","NULL","minoritet","4","personer","111","barnehagedeltakelse","NULL","NULL","NULL","17"
"2013","NULL","minoritet","5","personer","107","barnehagedeltakelse","NULL","NULL","NULL","17"
"2013","NULL","minoritet","1-5","personer","531","barnehagedeltakelse","NULL","NULL","NULL","17"
"2013","NULL","minoritet","1-5","prosent","83.8","barnehagedeltakelse","NULL","NULL","NULL","17"
"2013","NULL","ikke_minoritet","1-5","personer","7036","barnehagedeltakelse","NULL","NULL","NULL","17"
"2013","NULL","NULL","1-5","personer","8012","barnehagedeltakelse","alle","NULL","NULL","17"
"2013","NULL","NULL","1","personer","131","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","17"
"2013","NULL","NULL","2","personer","145","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","17"
"2013","NULL","NULL","3","personer","127","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","17"
"2013","NULL","NULL","4","personer","119","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","17"
"2013","NULL","NULL","5","personer","112","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","17"
"2013","NULL","NULL","1-5","personer","634","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","17"
"2013","NULL","NULL","1-5","personer","18169","barnehagedeltakelse","barn_ellers","NULL","NULL","17"
"2013","NULL","alle","1-5","personer","12355","barnehagedeltakelse","NULL","NULL","NULL","18"
"2013","NULL","alle","1-5","prosent","92","barnehagedeltakelse","NULL","NULL","NULL","18"
"2013","NULL","minoritet","1","personer","162","barnehagedeltakelse","NULL","NULL","NULL","18"
"2013","NULL","minoritet","2","personer","193","barnehagedeltakelse","NULL","NULL","NULL","18"
"2013","NULL","minoritet","3","personer","220","barnehagedeltakelse","NULL","NULL","NULL","18"
"2013","NULL","minoritet","4","personer","217","barnehagedeltakelse","NULL","NULL","NULL","18"
"2013","NULL","minoritet","5","personer","227","barnehagedeltakelse","NULL","NULL","NULL","18"
"2013","NULL","minoritet","1-5","personer","1019","barnehagedeltakelse","NULL","NULL","NULL","18"
"2013","NULL","minoritet","1-5","prosent","83.5","barnehagedeltakelse","NULL","NULL","NULL","18"
"2013","NULL","ikke_minoritet","1-5","personer","11336","barnehagedeltakelse","NULL","NULL","NULL","18"
"2013","NULL","NULL","1-5","personer","13432","barnehagedeltakelse","alle","NULL","NULL","18"
"2013","NULL","NULL","1","personer","270","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","18"
"2013","NULL","NULL","2","personer","240","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","18"
"2013","NULL","NULL","3","personer","250","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","18"
